ROUTE_ID,노선명,순번,NODE_ID,ARS_ID,정류소명
122000006,N6703,1,161000612,92702,인천공항T2-B1층
122000004,N6701,1,161000612,92702,인천공항T2-B1층
100100573,6702,1,161000612,92702,인천공항T2-B1층
100100413,6002,1,161000612,92702,인천공항T2-B1층
100100412,6001,1,161000612,92702,인천공항T2-B1층
122000005,N6701-1,1,161000612,92702,인천공항T2-B1층
100100415,6004,1,161000612,92702,인천공항T2-B1층
100100570,6705A,1,161000612,92702,인천공항T2-B1층
100100416,6005,1,161000612,92702,인천공항T2-B1층
100100420,6013,1,161000612,92702,인천공항T2-B1층
100100422,6015,1,161000612,92702,인천공항T2-B1층
100100567,6701,1,161000612,92702,인천공항T2-B1층
115000006,6019,1,161000612,92702,인천공항T2-B1층
100100533,6017,1,161000612,92702,인천공항T2-B1층
100000020,청와대A01,1,100000419,1280,경복궁역(효자로입구)
123900001,송파01,1,123900007,24511,송파호반베르디움더퍼스트
103900012,성동03-2,1,103900269,4884,왕십리KCC스위첸아파트
112900002,서대문12,1,112900261,13946,동원베네스트주차장.두산위브입구
110900005,노원03,1,110000183,11283,석계역1번출구.A
109900011,노원14,1,110000191,11291,청백아파트1단지
109900010,노원15,1,110000191,11291,청백아파트1단지
100100169,1161,1,110000191,11291,청백아파트1단지
100100167,1157,1,110000191,11291,청백아파트1단지
100100146,1130,1,110000191,11291,청백아파트1단지
100100397,9701,1,219000679,36349,가좌동종점
100100400,9707,1,219000679,36349,가좌동종점
111000022,707,1,219000679,36349,가좌동종점
100900012,서대문08,1,100000180,1278,상명대정문
111000021,서울04,1,218000689,35205,도래울마을1단지
120000001,N854,1,119000314,21377,신림역2번출구
110000007,서울09,1,207000465,61101,민락교
110900009,노원02,1,207000477,61504,수락리버시티1단지정문
111000020,서울03,1,229001344,63638,책향기마을10단지11단지
111000011,773,1,229001697,63740,교하차고지
100100406,9714,1,229001697,63740,교하차고지
114900003,양천03,1,114900097,15596,신정이펜하우스1단지
113900017,마포18-1,1,113900315,14612,상암월드컵파크6.7단지
113900016,마포18,1,113900315,14612,상암월드컵파크6.7단지
117900012,금천11-1,1,117900193,18857,산기슭공원
117900010,금천11,1,117900193,18857,산기슭공원
116900003,구로10,1,116900094,17474,대림역4번출구
116900004,구로11,1,116900094,17474,대림역4번출구
116900007,구로09,1,116900095,17475,동아1차APT105동
116900016,구로15,1,116900096,17476,오류동역.시장입구
116900013,구로01,1,116900097,17479,개봉역
116900010,구로03,1,116900106,17477,개봉한진아파트.기점
116900015,구로08,1,116900107,17478,개봉역
116900014,구로02,1,116900107,17478,개봉역
116900001,구로13,1,116900122,17960,구로1동주민센터.연예인APT
107900008,성북01,1,107900246,8460,한신113동앞
107900002,성북03,1,107900248,8458,삼선푸르지오APT앞
107900003,성북02,1,107900256,8459,한성대정문
116900008,영등포01,1,116900161,17909,신도림역2번출구
107900011,성북05,1,107900272,8456,정릉2동주민센터
107900012,성북06,1,107900273,8455,산림초소
107900013,성북07,1,107900278,8454,정릉4동종점
107900005,성북04,1,107900280,8457,성신여대입구역3번출구
107900006,성북09,1,107900284,8453,신안APT.길음초등학교
107900007,성북08,1,107900284,8453,신안APT.길음초등학교
107900010,성북14-1,1,107900298,8568,북서울꿈의숲
107900018,성북10,1,107900303,8452,장위중학교
107900014,성북10-1,1,107900303,8452,장위중학교
107900001,성북13,1,107900304,8451,동방주택
116900012,구로06,1,116900240,17972,개봉역
107900009,성북22,1,107900326,8846,세계문화유산정릉
116900011,구로04,1,116900249,17961,천왕이펜하우스5단지입구
116900005,구로14,1,116900249,17961,천왕이펜하우스5단지입구
116900009,구로05,1,116900262,17409,오류중학교
108900010,도봉02,1,108900216,9500,우이동
110900002,노원11,1,110900001,11511,수락현대아파트
110900006,노원09,1,110900002,11512,서울특별시북부기술교육원
110900007,노원08,1,110900003,11513,상계8동주민센터
110900003,노원05,1,110900004,11514,온곡초등학교
103900010,성동13,1,103900217,4847,옥수역5.6번출구
108900014,서대문15,1,111901147,13956,증산역(증산2교)
121900011,서초07,1,121900335,22837,내방역8번출구
107000006,서울01,1,233001614,77101,한신더휴
122000007,N6703-1,1,161000612,92702,인천공항T2-B1층
124000014,6007,1,161000612,92702,인천공항T2-B1층
100100572,6703,1,161000612,92702,인천공항T2-B1층
100100414,6003,1,161000612,92702,인천공항T2-B1층
122000010,6705B,1,161000612,92702,인천공항T2-B1층
109900005,도봉09,1,109000179,10265,창동역동측(도봉방면)
109900006,도봉08,1,109000179,10265,창동역동측(도봉방면)
115000010,N64,1,115000321,16435,개화역광역환승센터
115000008,N65,1,115000321,16435,개화역광역환승센터
100100309,6632,1,115000321,16435,개화역광역환승센터
100100318,6645,1,115000321,16435,개화역광역환승센터
100100320,6647,1,115000321,16435,개화역광역환승센터
115000012,6633,1,115000321,16435,개화역광역환승센터
100100316,6642,1,115000321,16435,개화역광역환승센터
100100086,601,1,115000321,16435,개화역광역환승센터
100100586,N26,1,115000321,16435,개화역광역환승센터
100100090,605,1,115000321,16435,개화역광역환승센터
100100308,6631,1,115000321,16435,개화역광역환승센터
107000008,422,1,206000498,7476,구미동차고지앞
100100389,9401,1,206000498,7476,구미동차고지앞
100100392,9408,1,206000498,7476,구미동차고지앞
100100390,9403,1,206000498,7476,구미동차고지앞
107000005,9409,1,206000335,47172,구미동차고지
100100582,351,1,124000344,25341,강동공영차고지
100100225,3413,1,124000344,25341,강동공영차고지
100100212,3212,1,124000344,25341,강동공영차고지
100100055,340,1,124000344,25341,강동공영차고지
117900005,금천08,1,117900130,18856,난곡중학교
117900003,금천03,1,117900140,18503,가산디지털단지역
124000035,N13B,1,123000215,24305,복정역1번출구
100100297,6614,1,114000271,15378,양천공영차고지
100100106,703,1,229001041,63910,자이안트부대
116000001,8552,1,120000109,21211,신림복지관앞
100100358,7727,1,219000698,36299,설문동
103900014,성동15,1,103900142,4502,대우아파트관리실
103900005,성동07,1,103900142,4502,대우아파트관리실
103900001,성동09,1,103900149,4501,극동아파트5동
108900013,강북08,1,108900250,9920,두산위브아파트
110900004,노원01,1,110900074,11577,보람사거리
112900010,서대문01,1,112900002,13510,삼성빌라
112900015,서대문02소,1,112900003,13509,뜨란채아파트101동
112900011,서대문04,1,112900004,13508,궁동근린공원입구
112900007,서대문06,1,112900005,13506,두산아파트
112900013,서대문09소,1,112900007,13503,풍진베이스타운.안산자락길입구
112900006,서대문11,1,112900116,13501,홍은동국민주택
112900005,서대문13,1,112900116,13501,홍은동국민주택
112900004,서대문03,1,112900141,13891,홍은2동주민센터
112900014,서대문02대,1,112900157,13934,뜨란채아파트101동
112900009,서대문05,1,112900180,13507,북아현삼거리
112900012,서대문09대,1,112900199,13589,가산빌라
112900003,서대문07,1,112900205,13505,개미마을
112900001,서대문10,1,112900218,13502,백련사
112900008,서대문14,1,112900227,13500,정원슈퍼
113900005,마포02,1,113900112,14765,청암대
113900013,마포08,1,113900215,14987,월드컵파크7단지
113900014,마포15,1,113900215,14987,월드컵파크7단지
113900004,마포11,1,113900230,14989,신촌역
113900008,마포10,1,113900230,14989,신촌역
113900003,마포12,1,113900230,14989,신촌역
113900006,마포14,1,113900236,14988,창전삼성아파트110동
113900007,마포13,1,113900249,14979,신촌역
113900009,마포16,1,113900260,14492,마포16번종점
113900015,마포09,1,113900284,14495,망원유수지.마포구민체육센터
113900010,마포07,1,113900285,14496,양화진성지
114900002,양천02,1,114900082,15501,강서보건소.9호선등촌역
114900001,양천01,1,114900082,15501,강서보건소.9호선등촌역
122000009,6105,1,108000137,9225,SK아파트.벽산아파트상가
110900001,노원04,1,110000183,11283,석계역1번출구.A
110900008,노원13,1,110000183,11283,석계역1번출구.A
100100042,260,1,106000469,7462,중랑공영차고지삼거리
119900024,동작21,1,119900298,20885,달마사
121900013,서초13,1,121900258,22937,이수역2번출구
121900010,서초14,1,121900258,22937,이수역2번출구
100100110,710,1,113000180,14271,월드컵파크7단지
100100046,270,1,113000180,14271,월드컵파크7단지
121900002,서초08,1,121900300,22099,서울추모공원
121900015,서초18-1,1,121900307,22655,LH5단지
121900004,서초20,1,121900313,22526,서초더샵포레
122900001,강남07,1,122900035,23532,서울의료원후문
122900002,강남05,1,122900052,23533,구룡마을
122900007,강남06-1,1,122900074,23995,리엔파크4단지.강남데시앙파크
122900010,강남06-2,1,122900074,23995,리엔파크4단지.강남데시앙파크
122900005,강남06,1,122900078,23946,세곡푸르지오
122900006,강남02,1,122900087,23863,강남구민체육관
122900004,강남03,1,122900096,23963,강남데시앙포레정문
103900003,성동01,1,103900218,4872,옥수역4번출구
115900002,강서06,1,115900164,16568,벽산아파트
115900005,강서05,1,115900201,16975,강서농수산물도매시장
115900006,강서01,1,115900214,16489,약수터
117900011,금천10,1,117900085,18546,독산역
117900008,금천01,1,117900113,18511,독산역
117900006,금천02,1,117900119,18504,벽산3단지
117900001,금천05,1,117900120,18502,독산한신코아.한신아파트
117900009,금천09,1,117900120,18502,독산한신코아.한신아파트
117900007,금천07,1,117900121,18501,시흥1동공영주차장.금천노인종합복지관
117900004,금천06,1,117900121,18501,시흥1동공영주차장.금천노인종합복지관
100100478,3317,1,123000197,24287,비호아파트
123000003,8335,1,123000198,24288,남한산성입구
124000010,8331,1,123000209,24299,마천동사거리
122900003,강남01,1,122000337,23449,일원동한솔아파트
124900001,강동05,1,124000344,25341,강동공영차고지
100100061,370,1,124000344,25341,강동공영차고지
124000039,3323,1,124000344,25341,강동공영차고지
100100498,3318,1,124000344,25341,강동공영차고지
124000030,2312A,1,124000344,25341,강동공영차고지
100100223,3411,1,124000344,25341,강동공영차고지
100100224,3412,1,124000344,25341,강동공영차고지
124000038,342,1,124000344,25341,강동공영차고지
100100611,2312,1,124000344,25341,강동공영차고지
100100152,1137,1,110000093,11193,온곡중학교.노원중앙도서관
100100593,N13,1,110000093,11193,온곡중학교.노원중앙도서관
100100145,1129,1,110000100,11200,상계현대2차아파트
100100332,6715,1,114000190,15293,신월동우성상가
100100302,6624,1,114000197,15301,국립과학수사연구소.고강동종점
114900004,관악11,1,120000412,21851,봉천역
100100439,5538,1,120000412,21851,봉천역
124000013,6103,1,122000723,23801,코엑스도심공항
100100574,541,1,225000180,40619,군포공영차고지
100100279,5623,1,225000180,40619,군포공영차고지
100100264,5530,1,225000180,40619,군포공영차고지
100100265,5531,1,225000180,40619,군포공영차고지
100100083,540,1,225000180,40619,군포공영차고지
100100251,5513,1,120000173,21275,제2공학관
100100423,6016,1,121000521,22813,서울교육대앞
100100032,163,1,108000014,9102,우이동도선사입구.북한산우이역
100100030,151,1,108000014,9102,우이동도선사입구.북한산우이역
100100006,101,1,108000014,9102,우이동도선사입구.북한산우이역
100100610,N15,1,108000016,9104,우이동성원아파트
100100118,753,1,111000299,12390,구산동사거리
123000009,6300-1,1,124000039,25139,고덕역
100100062,401,1,123000586,24460,서울버스종점
100100051,301,1,123000586,24460,서울버스종점
100100612,3426,1,123000586,24460,서울버스종점
119900009,동작08,1,119900076,20510,행복유치원
119900019,동작09,1,119900077,20509,대림현대아파트
119900011,동작11,1,119900078,20507,사자암
119900013,동작02,1,119900078,20507,사자암
119900008,동작19,1,119900078,20507,사자암
119900021,동작12,1,119900079,20506,상도4동성문교회
119900007,동작01,1,119900080,20505,달마사.흑석어린이집
119900001,동작20,1,119900081,20504,자이아파트정문앞
119900010,동작15,1,119900081,20504,자이아파트정문앞
119900018,동작07,1,119900082,20503,삼성래미안.롯데캐슬
119900017,동작16,1,119900082,20503,삼성래미안.롯데캐슬
119900004,서초17,1,119900083,20500,사당역10번출구
119900012,동작14,1,119900086,20917,동양아파트.달마사
119900006,동작10,1,119900156,20508,노들역.노량진교회
100100003,5,1,102000226,3320,남산서울타워
100100514,90S투어,1,100000357,2632,코리아나호텔
102000001,서울07,1,121000003,22003,양재역.서초문화예술회관
100100317,6643,1,115000158,16255,증미역1번출구.강서소방서
100100348,7711,1,218000604,35450,덕은동종점
100100357,7726,1,218000604,35450,덕은동종점
100100537,740,1,218000604,35450,덕은동종점
100100114,750A,1,218000604,35450,덕은동종점
108000001,8551,1,120000156,21258,봉천역
100100370,8111,1,108000123,9211,수유중학교혜화여고
100100031,152,1,108000123,9211,수유중학교혜화여고
107900004,성북12,1,107000255,8353,월곡중학교
100100183,1226,1,107000255,8353,월곡중학교
100100409,421,1,121000289,22367,염곡동구룡사
100100605,463,1,121000289,22367,염곡동구룡사
100100597,405,1,121000289,22367,염곡동구룡사
100100604,4211,1,121000289,22367,염곡동구룡사
100100596,400,1,121000289,22367,염곡동구룡사
111000013,775,1,229001097,63212,서울여객금촌차고지
100100373,6101,1,109000180,10266,창동역동측(노원방면)
100100178,1221,1,110000308,11409,중계본동종점
100100158,1143,1,110000308,11409,중계본동종점
100100104,702A서오릉,1,218000558,35142,용두사거리
100100105,702B용두초교,1,218000558,35142,용두사거리
100100188,2013,1,106000101,7195,용마문화복지센터
122000008,271B,1,106000101,7195,용마문화복지센터
100100175,1213,1,106000101,7195,용마문화복지센터
100100047,271,1,106000101,7195,용마문화복지센터
100100073,470,1,113000020,14110,서부면허시험장
100100330,6712,1,115000037,16133,방화7단지.국립국어원
100100315,6641,1,115000037,16133,방화7단지.국립국어원
100100098,651,1,115000037,16133,방화7단지.국립국어원
100100495,672,1,115000037,16133,방화7단지.국립국어원
115000005,6648,1,115000037,16133,방화7단지.국립국어원
100100095,642,1,115000037,16133,방화7단지.국립국어원
115000007,654,1,115000037,16133,방화7단지.국립국어원
100100306,6629,1,115000037,16133,방화7단지.국립국어원
100100418,6011,1,110000657,11861,인덕대학
100000015,N854,1,121000167,22243,전원마을.남태령역2번출구
124000033,N15A,1,121000167,22243,전원마을.남태령역2번출구
110000006,8112,1,110000093,11193,온곡중학교.노원중앙도서관
100100007,102,1,110000093,11193,온곡중학교.노원중앙도서관
100100124,17,1,102000271,3689,청암자이아파트
100100584,6010,1,105000472,4781,왕십리역
124000026,N61B,1,110000688,11555,상계초등학교
115000009,N6002,1,121000977,22793,강남고속버스터미널
119900015,동작18,1,119900256,20502,극동상가
119900016,동작17,1,119900256,20502,극동상가
100100202,2227,1,106000469,7462,중랑공영차고지삼거리
100100598,2115,1,106000469,7462,중랑공영차고지삼거리
100100034,162,1,107000071,8161,정릉산장아파트
100100022,143,1,107000071,8161,정릉산장아파트
100100076,500,1,208000037,18777,석수역(중)
100100165,1155,1,222000625,42106,수락산입구.동부거성아파트
124000016,N6000,1,161000324,92604,인천공항5B.T1-1층
124000015,N6001,1,161000324,92604,인천공항5B.T1-1층
100100274,5617,1,117000132,18219,범일운수종점
100100261,5525,1,117000132,18219,범일운수종점
100100269,5537,1,117000132,18219,범일운수종점
117000002,N51,1,117000132,18219,범일운수종점
100100278,5621,1,117000133,18220,삼익아파트앞
100100576,6516,1,114000395,15718,양천공영차고지
116000002,6615,1,114000395,15718,양천공영차고지
100100304,6627,1,114000395,15718,양천공영차고지
100100329,6657,1,114000395,15718,양천공영차고지
100100294,6514,1,114000395,15718,양천공영차고지
100100300,6620,1,114000395,15718,양천공영차고지
100100451,6716,1,114000395,15718,양천공영차고지
100100602,6640B,1,114000395,15718,양천공영차고지
100100589,N61,1,114000395,15718,양천공영차고지
100100453,6613,1,114000395,15718,양천공영차고지
100100521,6515,1,114000395,15718,양천공영차고지
100100096,643,1,114000395,15718,양천공영차고지
100100601,6640A,1,114000395,15718,양천공영차고지
100100301,6623,1,114000395,15718,양천공영차고지
123000006,6006-1,1,123000536,24610,장미아파트
100100391,9404,1,206000125,59625,LG트윈하우스
102900001,마포01,1,102000211,3305,산천동리버힐삼성아파트
107000007,1112,1,107000073,8163,정릉4동주민센터.경국사
123000008,6020-1,1,122000605,23812,역삼역
100100509,6020,1,122000605,23812,역삼역
124000034,4318B,1,123000019,24105,풍납1동동아한가람아파트
121900008,서초02,1,121900135,22897,교대역6번출구
124900003,강동02,1,124900026,25501,가래여울
120900004,관악06,1,120900066,21504,보명사.법화사
120900005,관악01,1,120900077,21508,봉천역
120900003,관악03,1,120900078,21507,국사봉
120900009,관악04,1,120900079,21506,GS편의점.소망유통
120900010,관악05,1,120900080,21505,현대아파트후문
120900006,관악07,1,120900081,21503,청림동푸르지오아파트121동앞
120900007,관악08,1,120900082,21502,난향동공영차고지
120900008,관악02,1,120900119,21785,낙성대역
120900002,관악10,1,120900083,21501,아카시아마을.민방위교육장
101900001,성동05,1,101900001,2518,응봉근린공원.금호산
103900009,성동12,1,101900020,2522,중구청소년센터.남산타운2상가
102900003,용산01,1,102900009,3502,순천향병원
102900004,용산03,1,102900010,3500,하얏트호텔
103900004,성동02,1,103900211,4836,마장동현대아파트
106900001,중랑01,1,106900019,7501,중화동종점
106900002,중랑02,1,106900021,7500,진로아파트앞.종점
108900001,강북11,1,108900004,9893,현대백화점.E마트.빅토리아호텔
108900004,강북09,1,108900004,9893,현대백화점.E마트.빅토리아호텔
108900007,강북06,1,108900017,9873,강북보건소앞.번2동주민센터
108900002,강북02,1,108900022,9505,본원정사
108900006,강북01,1,108900151,9506,아카데미하우스.통일교육원
108900003,강북03,1,108900152,9504,빨래골
108900005,강북04,1,108900153,9503,영암마트
108900008,강북05,1,108900154,9502,번동초교.솔그린APT.하나은행
108900011,강북10-1,1,108900158,9501,미송경로당
108900009,강북10,1,108900158,9501,미송경로당
100100349,7713,1,112000122,13205,연희파크푸르지오앞
100100081,506,1,120000043,21144,신성초등학교
119900020,동작03,1,119900073,20513,신대방삼거리역
119900014,동작06,1,119900075,20511,이수역
111000008,674,1,114000270,15377,신월동기점
111900010,은평10,1,111901114,12856,숭실고등학교
102900002,용산02,1,102900065,3501,한신아파트
100100517,6030,1,102900075,3526,몬드리안서울이태원
104900005,광진01,1,104900058,5504,정보도서관
104900003,광진02,1,104900059,5503,긴고랑종점
105900003,동대문01,1,105900027,6502,회기역
111900009,은평09,1,111901113,12833,대림e편한세상1단지
113900012,마포06,1,113900300,14497,홍대입구역
113900011,마포05,1,113900301,14498,홍대입구역
113900002,마포03,1,113900302,14499,아현전철역
117900002,금천04,1,213000443,38516,성채안로입구삼거리(마을)
107900015,성북15,1,107900001,8449,고려아파트
100100070,441,1,226000109,60101,월암종점
100100410,502,1,226000109,60101,월암종점
113900001,마포17,1,113900296,14491,공덕시장
116900006,구로07,1,116900277,17601,오류동역2번출구
100100280,5624,1,225000249,40163,부곡버스공영차고지
100100603,542,1,225000249,40163,부곡버스공영차고지
104000009,111,1,207000427,8354,민락엘레트19단지후문
100100012,107,1,207000427,8354,민락엘레트19단지후문
105900002,동대문02,1,105900027,6502,회기역
105900006,동대문03,1,105900028,6501,가든아파트.수사연구소
105900001,동대문05,1,105900043,6500,답십리역
100100458,462,1,123000605,24655,송파공영차고지
100100461,407,1,123000605,24655,송파공영차고지
105900004,성북20,1,105900002,6591,고려대역3번출구
105900005,성북21,1,105900002,6591,고려대역3번출구
100900010,종로03,1,100900039,1506,낙산공원
100900005,종로08,1,100900040,1503,명륜3가종점
100900003,종로09,1,100900041,1502,수성동계곡
100900009,종로12,1,100900042,1887,서울대학교병원현관.암병원현관
100900011,종로05,1,100900044,1505,서대문역3번출구
100900001,종로06,1,100900047,1500,평창파출소
100900002,종로13,1,100900047,1500,평창파출소
107000004,8003,1,100900047,1500,평창파출소
100900006,종로01,1,100900092,1570,아름다운가게.정독도서관
100900007,종로11,1,100900178,1501,삼청공원
100900004,종로07,1,100900197,1504,명륜새마을금고
100900008,종로02,1,100900204,1881,성균관대학교
100100082,507,1,117000084,18170,석수역
103900002,성동08,1,103900003,4764,금호역
103900007,성동06,1,103900021,4503,두산아파트정문.금호역
103900011,성동03-1,1,103900022,4504,신금호역
103900006,성동03,1,103900022,4504,신금호역
100100419,6012,1,111000915,12608,구파발역.롯데몰
108000003,1125A,1,108000062,9150,북부시장입구
100100177,1218,1,108000062,9150,북부시장입구
100100159,1144,1,110000327,11428,한성여객종점
100100164,1154,1,110000327,11428,한성여객종점
100100138,1120,1,110000327,11428,한성여객종점
100100549,100,1,110000327,11428,한성여객종점
100100184,1227,1,110000327,11428,한성여객종점
122900008,강남08,1,122000011,23111,신사역1번출구
118900003,영등포06,1,118000168,19253,대방역
118900002,영등포07,1,118000168,19253,대방역
100100002,3,1,101000033,2128,시청앞
101000004,7475,1,101000039,2137,서울신문사
114000001,6649,1,116000361,17834,신도림역
122900009,강남10,1,122000385,23508,개포4단지7단지
100100131,1020,1,107000070,8160,정릉북한산국립공원입구
100100016,110A고려대,1,107000070,8160,정릉북한산국립공원입구
100100015,110B국민대,1,107000070,8160,정릉북한산국립공원입구
100100133,1113,1,107000071,8161,정릉산장아파트
100100255,5519,1,120000198,21300,우방아파트
110000003,8112,1,107000095,8185,월계2교.참누리아파트
100100149,1133,1,110000200,11300,염광고등학교
120900001,동작13,1,119000074,20167,봉현초등학교
119900025,동작13-1,1,119000074,20167,봉현초등학교
116000003,N866,1,116000587,17899,보성운수기종점
100100275,5618,1,116000587,17899,보성운수기종점
100100383,8541,1,117000051,18137,벽산아파트1단지.호압사입구
100100001,01A,1,101000331,2291,남산예장버스환승주차장
106000002,4,1,101000331,2291,남산예장버스환승주차장
106000004,01B,1,101000331,2291,남산예장버스환승주차장
100100459,440,1,123000661,24506,복정역환승센터4번승강장
100100579,3420,1,123000661,24506,복정역환승센터4번승강장
100100496,333,1,123000661,24506,복정역환승센터4번승강장
113000002,452,1,123000661,24506,복정역환승센터4번승강장
100100454,361,1,123000661,24506,복정역환승센터4번승강장
107000002,343,1,123000661,24506,복정역환승센터4번승강장
124000036,345,1,123000661,24506,복정역환승센터4번승강장
106000003,N840,1,120000671,22026,남태령역
100100237,4318,1,120000671,22026,남태령역
100100427,4319,1,120000671,22026,남태령역
100100234,4212,1,120000671,22026,남태령역
104000012,0411,1,102000317,3120,서울드래곤시티
111000015,N877,1,111000081,12169,새절역
100100247,4433,1,122000128,23231,대치역7번출구.선경아파트
100100117,752,1,111000060,12148,선진운수종점
100100352,7720,1,111000060,12148,선진운수종점
100100341,7022,1,111000060,12148,선진운수종점
100100116,742,1,111000060,12148,선진운수종점
112000003,8773,1,111000037,12125,녹번역
109900002,도봉07,1,109900006,10502,도봉여성센터
109900008,도봉04,1,109900007,10504,동익아파트
109900007,도봉03,1,109900104,10505,꽃동네
109900003,도봉06,1,109900114,10503,한일병원
109900004,도봉05,1,109900114,10503,한일병원
111900014,은평03-1,1,111900014,12725,연신내역6번출구
111900015,은평03-2,1,111900014,12725,연신내역6번출구
111900002,은평01,1,111900014,12725,연신내역6번출구
111900003,은평02,1,111900057,12504,상신초교.두산.한신아파트
111900001,은평03,1,111900058,12503,12번지건영아파트
111900007,은평06,1,111900063,12554,불광동팀수양관
111900004,은평04,1,111900111,12502,경향파크아파트
111900011,은평08-1,1,111900129,12811,힐스테이트302동앞
111900012,은평08-2,1,111900129,12811,힐스테이트302동앞
111900005,은평05,1,111900129,12811,힐스테이트302동앞
111900008,은평08,1,111900129,12811,힐스테이트302동앞
115900001,강서04,1,115900022,16500,염창역1번출구.강서평생학습관
115900007,강서07,1,115900023,16498,생태공원
115900003,강서02,1,115900080,16734,남부시장
115900004,강서03,1,115900089,16637,약수터
121900001,서초21,1,121900002,22100,한국소비자원
121900012,서초15,1,121900003,22227,롯데캐슬헤론아파트
121900007,서초09,1,121900005,22343,헌인가구단지
121900005,서초03,1,121900007,22345,교대역5번출구
121900006,서초11,1,121900008,22267,예술의전당
121900003,서초10,1,121900011,22380,서초구민체육센터
121900009,서초01,1,121900114,22567,잠원역
101000005,심야A21,1,100000365,1037,동대문역.흥인지문
100100130,1017,1,110000380,11482,삼화상운차고지
100100155,1140,1,110000380,11482,삼화상운차고지
100100035,163,1,110000380,11482,삼화상운차고지
110000002,173,1,110000380,11482,삼화상운차고지
100100089,604,1,114000270,15377,신월동기점
100100099,652,1,114000270,15377,신월동기점
114900006,영등포12,1,116000016,17102,신도림역
100100323,6650,1,116000016,17102,신도림역
100000004,8001,1,113000053,14143,신덕성결교회
111000018,8701,1,111000330,12425,지축교앞
100100074,471,1,218000221,35160,동산동능모퉁이.한국지역난방공
111000012,774,1,218000221,35160,동산동능모퉁이.한국지역난방공
100100263,5528,1,117000130,18216,가산동기점
100100084,571,1,117000130,18216,가산동기점
100100248,5012,1,117000130,18216,가산동기점
111000009,8771,1,111000128,12216,구산중학교.구산교회
100100282,5626,1,209000265,56075,안양비산동종점
100100287,5713,1,209000265,56075,안양비산동종점
100100281,5625,1,209000265,56075,안양비산동종점
100100085,600,1,116000195,17290,온수동종점
100100436,670,1,116000195,17290,온수동종점
124000032,N16B,1,116000195,17290,온수동종점
116000004,660,1,116000195,17290,온수동종점
100100551,673,1,210000246,46104,자동차매매단지
100100102,661,1,210000246,46104,자동차매매단지
100100091,606,1,210000246,46104,자동차매매단지
100100023,144,1,108000194,9289,우이동차고지기점
100100018,130,1,108000194,9289,우이동차고지기점
100100583,121,1,108000196,9291,화계사입구.종점
100100172,1165,1,108000196,9291,화계사입구.종점
100000012,12345,1,100000009,1104,경복고교
104000006,242,1,106000319,7418,중랑공영차고지.신내역
100100205,2234,1,106000319,7418,중랑공영차고지.신내역
111000019,2236,1,106000319,7418,중랑공영차고지.신내역
100100044,262,1,106000319,7418,중랑공영차고지.신내역
100100049,273,1,106000319,7418,중랑공영차고지.신내역
100100407,240,1,106000319,7418,중랑공영차고지.신내역
100100522,2016,1,106000319,7418,중랑공영차고지.신내역
124000028,N26A,1,106000319,7418,중랑공영차고지.신내역
100100190,2015,1,106000319,7418,중랑공영차고지.신내역
111000023,서울08,1,218000974,35715,화정역3호선
100100064,406,1,122000344,23458,구룡마을
100100500,4312,1,122000344,23458,구룡마을
100100250,5511,1,120000452,21841,신림2동차고지
100100253,5516,1,120000452,21841,신림2동차고지
100100094,641,1,118000268,19359,문래동시점
114000003,8671,1,118000268,19359,문래동시점
100100303,6625,1,118000268,19359,문래동시점
100100538,6018,1,116000576,17775,신도림역
118900001,영등포04,1,118900002,19502,대림역
118900005,영등포03,1,118900003,19503,현대2.3차아파트
118900004,영등포02,1,118900004,19504,한국수자원연구소
118900006,영등포05,1,118900110,19862,당산역
100100272,5615,1,120000447,21363,보성운수차고지맞은편
100000008,8321A,1,123000169,24259,신흥운수입구
100100215,3216,1,123000171,24261,송파레미니스후문
100100226,3414,1,123000171,24261,송파레미니스후문
100100218,3220,1,123000171,24261,송파레미니스후문
100100186,2012,1,106000319,7418,중랑공영차고지.신내역
100100599,2311,1,106000319,7418,중랑공영차고지.신내역
104000010,2416,1,106000319,7418,중랑공영차고지.신내역
110000005,8101,1,109000011,10011,도봉보건소
123000002,6600,1,123000312,24403,거여역7번출구
101900002,용산04,1,101000012,2104,서울역서부
113000001,8761,1,113000113,14204,신촌로터리
100100252,5515,1,120000225,21327,금호타운아파트
120000002,N850,1,120000236,21338,한남운수대학동차고지
100100254,5517,1,120000236,21338,한남운수대학동차고지
117000001,N852,1,120000236,21338,한남운수대학동차고지
100100077,501,1,120000236,21338,한남운수대학동차고지
100100501,3319,1,123000354,24446,장지공영차고지
100100063,402,1,123000354,24446,장지공영차고지
100100229,3417,1,123000354,24446,장지공영차고지
100100438,3011,1,123000354,24446,장지공영차고지
100100071,461,1,123000354,24446,장지공영차고지
123000005,8337,1,123000087,24176,삼전사회복지관
100100170,1162,1,107000269,8367,구민회관입구
100100171,1164,1,107000274,8372,서경대본관
107000001,1116,1,107000017,8107,국민대앞
100100185,1711,1,107000022,8112,청덕초교
100100036,171,1,107000023,8113,북악중학교
107000009,8111,1,107000023,8113,북악중학교
104000007,01A,1,101000006,2006,서울역버스환승센터
104000008,01B,1,101000006,2006,서울역버스환승센터
109900001,도봉01,1,109000118,10203,쌍문동우이빌라
100100295,5611,1,117000138,18226,가산디지털단지역
100100347,7613,1,111000945,12478,선진운수종점
